起点id,终点id,序号,起点,终点,路径,长度/m
62899,62879,2,2,61,"2,f,e,d,61",1463
62899,62879,3,2,61,"2,a,d,61",1536
62899,62879,4,2,61,"2,f,e,c,61",1665
62875,62909,1,1,62,"1,f,e,c,62",2425
62875,62909,2,1,62,"1,f,e,d,61,c,62",2623
62875,62909,3,1,62,"1,f,e,f,e,c,62",2685
62875,62909,4,1,62,"1,f,e,d,61,6,62",2758
62909,62900,1,61,62,"61,c,62",790
62909,62900,2,61,62,"61,6,62",925
62909,62900,3,61,62,"61,b,5,6,62",1766
62909,62900,4,61,62,"61,6,5,6,62",1793
62901,62910,1,61,62,"61,c,62",790
62901,62910,2,61,62,"61,6,62",925
62901,62910,3,61,62,"61,b,5,6,62",1766
62901,62910,4,61,62,"61,6,5,6,62",1793
62910,62880,1,2,62,"2,f,e,c,62",2055
62910,62880,2,2,62,"2,a,b,61,c,62",2117
62910,62880,3,2,62,"2,a,b,5,6,62",2159
62910,62880,4,2,62,"2,a,b,61,6,62",2252
62880,62902,1,2,61,"2,a,b,61",1327
62880,62902,2,2,61,"2,f,e,d,61",1463
62880,62902,3,2,61,"2,a,d,61",1536
62880,62902,4,2,61,"2,f,e,c,61",1665
62902,62911,1,61,62,"61,c,62",790
62902,62911,2,61,62,"61,6,62",925
62902,62911,3,61,62,"61,b,5,6,62",1766
62902,62911,4,61,62,"61,6,5,6,62",1793
62890,62903,1,5,61,"5,b,61",987
62890,62903,2,5,61,"5,6,61",1014
62890,62903,3,5,61,"5,6,62,c,61",1569
62890,62903,4,5,61,"5,6,62,6,61",1704
62903,62881,1,2,61,"2,a,b,61",1327
62903,62881,2,2,61,"2,f,e,d,61",1463
62903,62881,3,2,61,"2,a,d,61",1536
62903,62881,4,2,61,"2,f,e,c,61",1665
62881,62891,1,2,5,"2,a,b,5",1380
62881,62891,2,2,5,"2,a,b,61,b,5",2314
62881,62891,3,2,5,"2,a,b,61,6,5",2341
62881,62891,4,2,5,"2,a,b,a,b,5",2380
62891,62882,1,2,5,"2,a,b,5",1380
62891,62882,2,2,5,"2,a,b,61,b,5",2314
62891,62882,3,2,5,"2,a,b,61,6,5",2341
62891,62882,4,2,5,"2,a,b,a,b,5",2380
62913,62892,1,5,62,"5,6,62",779
62913,62892,2,5,62,"5,b,61,c,62",1777
62913,62892,3,5,62,"5,6,61,c,62",1804
62913,62892,4,5,62,"5,b,61,6,62",1912
62892,62904,1,5,61,"5,b,61",987
62892,62904,2,5,61,"5,6,61",1014
62892,62904,3,5,61,"5,6,62,c,61",1569
62892,62904,4,5,61,"5,6,62,6,61",1704
62905,62893,1,5,61,"5,b,61",987
62905,62893,2,5,61,"5,6,61",1014
62905,62893,3,5,61,"5,6,62,c,61",1569
62905,62893,4,5,61,"5,6,62,6,61",1704
62894,62906,1,5,61,"5,b,61",987
62894,62906,2,5,61,"5,6,61",1014
62894,62906,3,5,61,"5,6,62,c,61",1569
62894,62906,4,5,61,"5,6,62,6,61",1704
62895,62883,1,2,5,"2,a,b,5",1380
62895,62883,2,2,5,"2,a,b,61,b,5",2314
62895,62883,3,2,5,"2,a,b,61,6,5",2341
62895,62883,4,2,5,"2,a,b,a,b,5",2380
62915,62918,1,2,62,"2,f,e,c,62",2055
62915,62918,2,2,62,"2,a,b,61,c,62",2117
62915,62918,3,2,62,"2,a,b,5,6,62",2159
62915,62918,4,2,62,"2,a,b,61,6,62",2252
62918,62916,1,5,62,"5,6,62",779
62918,62916,2,5,62,"5,b,61,c,62",1777
62918,62916,3,5,62,"5,6,61,c,62",1804
62918,62916,4,5,62,"5,b,61,6,62",1912
62952,62942,1,12,5,"12,1,2,a,b,5",2857
62952,62942,2,12,5,"12,1,f,e,d,61,b,5",3571
62952,62942,3,12,5,"12,1,2,a,2,a,b,5",3577
62952,62942,4,12,5,"12,1,f,e,d,a,b,5",3580
62953,62943,1,5,61,"5,b,61",987
62953,62943,2,5,61,"5,6,61",1014
62953,62943,3,5,61,"5,6,62,c,61",1569
62953,62943,4,5,61,"5,6,62,6,61",1704
62944,62934,1,2,5,"2,a,b,5",1380
62944,62934,2,2,5,"2,a,b,61,b,5",2314
62944,62934,3,2,5,"2,a,b,61,6,5",2341
62944,62934,4,2,5,"2,a,b,a,b,5",2380
62937,62945,1,2,5,"2,a,b,5",1380
62937,62945,2,2,5,"2,a,b,61,b,5",2314
62937,62945,3,2,5,"2,a,b,61,6,5",2341
62937,62945,4,2,5,"2,a,b,a,b,5",2380
62946,62956,1,5,62,"5,6,62",779
62946,62956,2,5,62,"5,b,61,c,62",1777
62946,62956,3,5,62,"5,6,61,c,62",1804
62946,62956,4,5,62,"5,b,61,6,62",1912
62956,62954,1,61,62,"61,c,62",790
62956,62954,2,61,62,"61,6,62",925
62956,62954,3,61,62,"61,b,5,6,62",1766
62956,62954,4,61,62,"61,6,5,6,62",1793
62954,62947,1,5,61,"5,b,61",987
62954,62947,2,5,61,"5,6,61",1014
62954,62947,3,5,61,"5,6,62,c,61",1569
62954,62947,4,5,61,"5,6,62,6,61",1704
62949,62938,1,2,5,"2,a,b,5",1380
62949,62938,2,2,5,"2,a,b,61,b,5",2314
62949,62938,3,2,5,"2,a,b,61,6,5",2341
62949,62938,4,2,5,"2,a,b,a,b,5",2380
62939,62950,1,2,5,"2,a,b,5",1380
62939,62950,2,2,5,"2,a,b,61,b,5",2314
62939,62950,3,2,5,"2,a,b,61,6,5",2341
62939,62950,4,2,5,"2,a,b,a,b,5",2380
62978,62977,1,61,62,"61,c,62",790
62978,62977,2,61,62,"61,6,62",925
62978,62977,3,61,62,"61,b,5,6,62",1766
62978,62977,4,61,62,"61,6,5,6,62",1793
62977,62972,1,2,61,"2,a,b,61",1327
62977,62972,2,2,61,"2,f,e,d,61",1463
62977,62972,3,2,61,"2,a,d,61",1536
62977,62972,4,2,61,"2,f,e,c,61",1665
62979,62973,1,2,62,"2,f,e,c,62",2055
62979,62973,2,2,62,"2,a,b,61,c,62",2117
62979,62973,3,2,62,"2,a,b,5,6,62",2159
62979,62973,4,2,62,"2,a,b,61,6,62",2252
62970,62975,1,1,5,"1,2,a,b,5",2106
62970,62975,2,1,5,"1,f,e,d,61,b,5",2820
62970,62975,3,1,5,"1,2,a,2,a,b,5",2826
62970,62975,4,1,5,"1,f,e,d,a,b,5",2829
62975,62974,1,2,5,"2,a,b,5",1380
62975,62974,2,2,5,"2,a,b,61,b,5",2314
62975,62974,3,2,5,"2,a,b,61,6,5",2341
62975,62974,4,2,5,"2,a,b,a,b,5",2380
62985,62991,1,2,61,"2,a,b,61",1327
62985,62991,2,2,61,"2,f,e,d,61",1463
62985,62991,3,2,61,"2,a,d,61",1536
62985,62991,4,2,61,"2,f,e,c,61",1665
62991,63001,1,61,62,"61,c,62",790
62991,63001,2,61,62,"61,6,62",925
62991,63001,3,61,62,"61,b,5,6,62",1766
62991,63001,4,61,62,"61,6,5,6,62",1793
63001,62992,1,61,62,"61,c,62",790
63001,62992,2,61,62,"61,6,62",925
63001,62992,3,61,62,"61,b,5,6,62",1766
63001,62992,4,61,62,"61,6,5,6,62",1793
62990,62994,1,13,61,"13,1,f,e,d,61",2718
62990,62994,2,13,61,"13,1,f,e,c,61",2920
62990,62994,3,13,61,"13,1,2,a,b,61",2938
62990,62994,4,13,61,"13,1,f,e,f,e,d,61",2978
63004,62986,1,2,62,"2,f,e,c,62",2055
63004,62986,2,2,62,"2,a,b,61,c,62",2117
63004,62986,3,2,62,"2,a,b,5,6,62",2159
63004,62986,4,2,62,"2,a,b,61,6,62",2252
62986,62995,1,2,61,"2,a,b,61",1327
62986,62995,2,2,61,"2,f,e,d,61",1463
62986,62995,3,2,61,"2,a,d,61",1536
62986,62995,4,2,61,"2,f,e,c,61",1665
62988,62998,1,5,61,"5,b,61",987
62988,62998,2,5,61,"5,6,61",1014
62988,62998,3,5,61,"5,6,62,c,61",1569
62988,62998,4,5,61,"5,6,62,6,61",1704
62998,62989,1,5,61,"5,b,61",987
62998,62989,2,5,61,"5,6,61",1014
62998,62989,3,5,61,"5,6,62,c,61",1569
62998,62989,4,5,61,"5,6,62,6,61",1704
62989,62999,1,5,61,"5,b,61",987
62989,62999,2,5,61,"5,6,61",1014
62989,62999,3,5,61,"5,6,62,c,61",1569
62989,62999,4,5,61,"5,6,62,6,61",1704
63018,63005,1,1,61,"1,f,e,d,61",1833
63018,63005,2,1,61,"1,f,e,c,61",2035
63018,63005,3,1,61,"1,2,a,b,61",2053
63018,63005,4,1,61,"1,f,e,f,e,d,61",2093
63007,63019,1,1,61,"1,f,e,d,61",1833
63007,63019,2,1,61,"1,f,e,c,61",2035
63007,63019,3,1,61,"1,2,a,b,61",2053
63007,63019,4,1,61,"1,f,e,f,e,d,61",2093
63019,63010,1,2,61,"2,a,b,61",1327
63019,63010,2,2,61,"2,f,e,d,61",1463
63019,63010,3,2,61,"2,a,d,61",1536
63019,63010,4,2,61,"2,f,e,c,61",1665
63010,63020,1,2,61,"2,a,b,61",1327
63010,63020,2,2,61,"2,f,e,d,61",1463
63010,63020,3,2,61,"2,a,d,61",1536
63010,63020,4,2,61,"2,f,e,c,61",1665
63020,63034,1,61,62,"61,c,62",790
63020,63034,2,61,62,"61,6,62",925
63020,63034,3,61,62,"61,b,5,6,62",1766
63020,63034,4,61,62,"61,6,5,6,62",1793
63034,63021,1,61,62,"61,c,62",790
63034,63021,2,61,62,"61,6,62",925
63034,63021,3,61,62,"61,b,5,6,62",1766
63034,63021,4,61,62,"61,6,5,6,62",1793
63021,63008,1,1,61,"1,f,e,d,61",1833
63021,63008,2,1,61,"1,f,e,c,61",2035
63021,63008,3,1,61,"1,2,a,b,61",2053
63021,63008,4,1,61,"1,f,e,f,e,d,61",2093
63011,63015,1,2,5,"2,a,b,5",1380
63011,63015,2,2,5,"2,a,b,61,b,5",2314
63011,63015,3,2,5,"2,a,b,61,6,5",2341
63011,63015,4,2,5,"2,a,b,a,b,5",2380
63022,63009,1,1,61,"1,f,e,d,61",1833
63022,63009,2,1,61,"1,f,e,c,61",2035
63022,63009,3,1,61,"1,2,a,b,61",2053
63022,63009,4,1,61,"1,f,e,f,e,d,61",2093
63012,63023,1,2,61,"2,a,b,61",1327
63012,63023,2,2,61,"2,f,e,d,61",1463
63012,63023,3,2,61,"2,a,d,61",1536
63012,63023,4,2,61,"2,f,e,c,61",1665
63035,63025,1,61,62,"61,c,62",790
63035,63025,2,61,62,"61,6,62",925
63035,63025,3,61,62,"61,b,5,6,62",1766
63035,63025,4,61,62,"61,6,5,6,62",1793
63026,63036,1,61,62,"61,c,62",790
63026,63036,2,61,62,"61,6,62",925
63026,63036,3,61,62,"61,b,5,6,62",1766
63026,63036,4,61,62,"61,6,5,6,62",1793
63036,63027,1,61,62,"61,c,62",790
63036,63027,2,61,62,"61,6,62",925
63036,63027,3,61,62,"61,b,5,6,62",1766
63036,63027,4,61,62,"61,6,5,6,62",1793
63016,63013,1,2,5,"2,a,b,5",1380
63016,63013,2,2,5,"2,a,b,61,b,5",2314
63016,63013,3,2,5,"2,a,b,61,6,5",2341
63016,63013,4,2,5,"2,a,b,a,b,5",2380
63014,63033,1,2,61,"2,a,b,61",1327
63014,63033,2,2,61,"2,f,e,d,61",1463
63014,63033,3,2,61,"2,a,d,61",1536
63014,63033,4,2,61,"2,f,e,c,61",1665
63046,63053,1,5,61,"5,b,61",987
63046,63053,2,5,61,"5,6,61",1014
63046,63053,3,5,61,"5,6,62,c,61",1569
63046,63053,4,5,61,"5,6,62,6,61",1704
63053,63047,1,5,61,"5,b,61",987
63053,63047,2,5,61,"5,6,61",1014
63053,63047,3,5,61,"5,6,62,c,61",1569
63053,63047,4,5,61,"5,6,62,6,61",1704
63047,63039,1,2,5,"2,a,b,5",1380
63047,63039,2,2,5,"2,a,b,61,b,5",2314
63047,63039,3,2,5,"2,a,b,61,6,5",2341
63047,63039,4,2,5,"2,a,b,a,b,5",2380
63040,63048,1,2,5,"2,a,b,5",1380
63040,63048,2,2,5,"2,a,b,61,b,5",2314
63040,63048,3,2,5,"2,a,b,61,6,5",2341
63040,63048,4,2,5,"2,a,b,a,b,5",2380
63048,63054,1,5,61,"5,b,61",987
63048,63054,2,5,61,"5,6,61",1014
63048,63054,3,5,61,"5,6,62,c,61",1569
63048,63054,4,5,61,"5,6,62,6,61",1704
63058,63041,1,2,61,"2,a,b,61",1327
63058,63041,2,2,61,"2,f,e,d,61",1463
63058,63041,3,2,61,"2,a,d,61",1536
63058,63041,4,2,61,"2,f,e,c,61",1665
63041,63049,1,2,5,"2,a,b,5",1380
63041,63049,2,2,5,"2,a,b,61,b,5",2314
63041,63049,3,2,5,"2,a,b,61,6,5",2341
63041,63049,4,2,5,"2,a,b,a,b,5",2380
63050,63059,1,5,61,"5,b,61",987
63050,63059,2,5,61,"5,6,61",1014
63050,63059,3,5,61,"5,6,62,c,61",1569
63050,63059,4,5,61,"5,6,62,6,61",1704
63052,63061,1,5,61,"5,b,61",987
63052,63061,2,5,61,"5,6,61",1014
63052,63061,3,5,61,"5,6,62,c,61",1569
63052,63061,4,5,61,"5,6,62,6,61",1704
63075,63083,1,61,62,"61,c,62",790
63075,63083,2,61,62,"61,6,62",925
63075,63083,3,61,62,"61,b,5,6,62",1766
63075,63083,4,61,62,"61,6,5,6,62",1793
63083,63076,1,61,62,"61,c,62",790
63083,63076,2,61,62,"61,6,62",925
63083,63076,3,61,62,"61,b,5,6,62",1766
63083,63076,4,61,62,"61,6,5,6,62",1793
63076,63062,1,1,61,"1,f,e,d,61",1833
63076,63062,2,1,61,"1,f,e,c,61",2035
63076,63062,3,1,61,"1,2,a,b,61",2053
63076,63062,4,1,61,"1,f,e,f,e,d,61",2093
63084,63077,1,61,62,"61,c,62",790
63084,63077,2,61,62,"61,6,62",925
63084,63077,3,61,62,"61,b,5,6,62",1766
63084,63077,4,61,62,"61,6,5,6,62",1793
63078,63072,1,5,61,"5,b,61",987
63078,63072,2,5,61,"5,6,61",1014
63078,63072,3,5,61,"5,6,62,c,61",1569
63078,63072,4,5,61,"5,6,62,6,61",1704
63073,63079,1,5,61,"5,b,61",987
63073,63079,2,5,61,"5,6,61",1014
63073,63079,3,5,61,"5,6,62,c,61",1569
63073,63079,4,5,61,"5,6,62,6,61",1704
63074,63080,1,5,61,"5,b,61",987
63074,63080,2,5,61,"5,6,61",1014
63074,63080,3,5,61,"5,6,62,c,61",1569
63074,63080,4,5,61,"5,6,62,6,61",1704
63080,63065,1,1,61,"1,f,e,d,61",1833
63080,63065,2,1,61,"1,f,e,c,61",2035
63080,63065,3,1,61,"1,2,a,b,61",2053
63080,63065,4,1,61,"1,f,e,f,e,d,61",2093
63066,63085,1,1,62,"1,f,e,c,62",2425
63066,63085,2,1,62,"1,f,e,d,61,c,62",2623
63066,63085,3,1,62,"1,f,e,f,e,c,62",2685
63066,63085,4,1,62,"1,f,e,d,61,6,62",2758
63085,63081,1,61,62,"61,c,62",790
63085,63081,2,61,62,"61,6,62",925
63085,63081,3,61,62,"61,b,5,6,62",1766
63085,63081,4,61,62,"61,6,5,6,62",1793
63081,63070,1,2,61,"2,a,b,61",1327
63081,63070,2,2,61,"2,f,e,d,61",1463
63081,63070,3,2,61,"2,a,d,61",1536
63081,63070,4,2,61,"2,f,e,c,61",1665
63100,63117,1,2,61,"2,a,b,61",1327
63100,63117,2,2,61,"2,f,e,d,61",1463
63100,63117,3,2,61,"2,a,d,61",1536
63100,63117,4,2,61,"2,f,e,c,61",1665
63117,63107,1,5,61,"5,b,61",987
63117,63107,2,5,61,"5,6,61",1014
63117,63107,3,5,61,"5,6,62,c,61",1569
63117,63107,4,5,61,"5,6,62,6,61",1704
63107,63101,1,2,5,"2,a,b,5",1380
63107,63101,2,2,5,"2,a,b,61,b,5",2314
63107,63101,3,2,5,"2,a,b,61,6,5",2341
63107,63101,4,2,5,"2,a,b,a,b,5",2380
63089,63118,1,1,61,"1,f,e,d,61",1833
63089,63118,2,1,61,"1,f,e,c,61",2035
63089,63118,3,1,61,"1,2,a,b,61",2053
63089,63118,4,1,61,"1,f,e,f,e,d,61",2093
63114,63123,1,13,62,"13,1,f,e,c,62",3310
63114,63123,2,13,62,"13,1,f,e,d,61,c,62",3508
63114,63123,3,13,62,"13,1,f,e,f,e,c,62",3570
63114,63123,4,13,62,"13,1,f,e,d,61,6,62",3643
63123,63119,1,61,62,"61,c,62",790
63123,63119,2,61,62,"61,6,62",925
63123,63119,3,61,62,"61,b,5,6,62",1766
63123,63119,4,61,62,"61,6,5,6,62",1793
63119,63092,1,1,61,"1,f,e,d,61",1833
63119,63092,2,1,61,"1,f,e,c,61",2035
63119,63092,3,1,61,"1,2,a,b,61",2053
63119,63092,4,1,61,"1,f,e,f,e,d,61",2093
63109,63102,1,2,5,"2,a,b,5",1380
63109,63102,2,2,5,"2,a,b,61,b,5",2314
63109,63102,3,2,5,"2,a,b,61,6,5",2341
63109,63102,4,2,5,"2,a,b,a,b,5",2380
63103,63120,1,2,61,"2,a,b,61",1327
63103,63120,2,2,61,"2,f,e,d,61",1463
63103,63120,3,2,61,"2,a,d,61",1536
63103,63120,4,2,61,"2,f,e,c,61",1665
63120,63104,1,2,61,"2,a,b,61",1327
63120,63104,2,2,61,"2,f,e,d,61",1463
63120,63104,3,2,61,"2,a,d,61",1536
63120,63104,4,2,61,"2,f,e,c,61",1665
63105,63110,1,2,5,"2,a,b,5",1380
63105,63110,2,2,5,"2,a,b,61,b,5",2314
63105,63110,3,2,5,"2,a,b,61,6,5",2341
63105,63110,4,2,5,"2,a,b,a,b,5",2380
63111,63121,1,5,61,"5,b,61",987
63111,63121,2,5,61,"5,6,61",1014
63111,63121,3,5,61,"5,6,62,c,61",1569
63111,63121,4,5,61,"5,6,62,6,61",1704
63122,63097,1,1,61,"1,f,e,d,61",1833
63122,63097,2,1,61,"1,f,e,c,61",2035
63122,63097,3,1,61,"1,2,a,b,61",2053
63122,63097,4,1,61,"1,f,e,f,e,d,61",2093
63133,63135,1,61,62,"61,c,62",790
63133,63135,2,61,62,"61,6,62",925
63133,63135,3,61,62,"61,b,5,6,62",1766
63133,63135,4,61,62,"61,6,5,6,62",1793
63131,63134,1,5,61,"5,b,61",987
63131,63134,2,5,61,"5,6,61",1014
63131,63134,3,5,61,"5,6,62,c,61",1569
63131,63134,4,5,61,"5,6,62,6,61",1704
63153,63164,1,5,61,"5,b,61",987
63153,63164,2,5,61,"5,6,61",1014
63153,63164,3,5,61,"5,6,62,c,61",1569
63153,63164,4,5,61,"5,6,62,6,61",1704
63143,63154,1,2,5,"2,a,b,5",1380
63143,63154,2,2,5,"2,a,b,61,b,5",2314
63143,63154,3,2,5,"2,a,b,61,6,5",2341
63143,63154,4,2,5,"2,a,b,a,b,5",2380
63154,63165,1,5,61,"5,b,61",987
63154,63165,2,5,61,"5,6,61",1014
63154,63165,3,5,61,"5,6,62,c,61",1569
63154,63165,4,5,61,"5,6,62,6,61",1704
63165,63144,1,2,61,"2,a,b,61",1327
63165,63144,2,2,61,"2,f,e,d,61",1463
63165,63144,3,2,61,"2,a,d,61",1536
63165,63144,4,2,61,"2,f,e,c,61",1665
63145,63155,1,2,5,"2,a,b,5",1380
63145,63155,2,2,5,"2,a,b,61,b,5",2314
63145,63155,3,2,5,"2,a,b,61,6,5",2341
63145,63155,4,2,5,"2,a,b,a,b,5",2380
63156,63146,1,2,5,"2,a,b,5",1380
63156,63146,2,2,5,"2,a,b,61,b,5",2314
63156,63146,3,2,5,"2,a,b,61,6,5",2341
63156,63146,4,2,5,"2,a,b,a,b,5",2380
63149,63166,1,2,61,"2,a,b,61",1327
63149,63166,2,2,61,"2,f,e,d,61",1463
63149,63166,3,2,61,"2,a,d,61",1536
63149,63166,4,2,61,"2,f,e,c,61",1665
63150,63157,1,2,5,"2,a,b,5",1380
63150,63157,2,2,5,"2,a,b,61,b,5",2314
63150,63157,3,2,5,"2,a,b,61,6,5",2341
63150,63157,4,2,5,"2,a,b,a,b,5",2380
63159,63151,1,2,5,"2,a,b,5",1380
63159,63151,2,2,5,"2,a,b,61,b,5",2314
63159,63151,3,2,5,"2,a,b,61,6,5",2341
63159,63151,4,2,5,"2,a,b,a,b,5",2380
63168,63160,1,5,61,"5,b,61",987
63168,63160,2,5,61,"5,6,61",1014
63168,63160,3,5,61,"5,6,62,c,61",1569
63168,63160,4,5,61,"5,6,62,6,61",1704
63177,63170,1,12,2,"12,1,2",1477
63177,63170,2,12,2,"12,1,f,2",2231
63177,63170,3,12,2,"12,1,f,e,f,2",2491
63177,63170,4,12,2,"12,1,f,e,f,e,f,2",2751
63170,63182,1,2,61,"2,a,b,61",1327
63170,63182,2,2,61,"2,f,e,d,61",1463
63170,63182,3,2,61,"2,a,d,61",1536
63170,63182,4,2,61,"2,f,e,c,61",1665
63184,63175,1,5,61,"5,b,61",987
63184,63175,2,5,61,"5,6,61",1014
63184,63175,3,5,61,"5,6,62,c,61",1569
63184,63175,4,5,61,"5,6,62,6,61",1704
63175,63185,1,5,61,"5,b,61",987
63175,63185,2,5,61,"5,6,61",1014
63175,63185,3,5,61,"5,6,62,c,61",1569
63175,63185,4,5,61,"5,6,62,6,61",1704
63187,63178,1,13,61,"13,1,f,e,d,61",2718
63187,63178,2,13,61,"13,1,f,e,c,61",2920
63187,63178,3,13,61,"13,1,2,a,b,61",2938
63187,63178,4,13,61,"13,1,f,e,f,e,d,61",2978
63179,63188,1,13,61,"13,1,f,e,d,61",2718
63179,63188,2,13,61,"13,1,f,e,c,61",2920
63179,63188,3,13,61,"13,1,2,a,b,61",2938
63179,63188,4,13,61,"13,1,f,e,f,e,d,61",2978
63188,63176,1,5,61,"5,b,61",987
63188,63176,2,5,61,"5,6,61",1014
63188,63176,3,5,61,"5,6,62,c,61",1569
63188,63176,4,5,61,"5,6,62,6,61",1704
63176,63189,1,5,61,"5,b,61",987
63176,63189,2,5,61,"5,6,61",1014
63176,63189,3,5,61,"5,6,62,c,61",1569
63176,63189,4,5,61,"5,6,62,6,61",1704
63171,63191,1,2,61,"2,a,b,61",1327
63171,63191,2,2,61,"2,f,e,d,61",1463
63171,63191,3,2,61,"2,a,d,61",1536
63171,63191,4,2,61,"2,f,e,c,61",1665
63191,63169,1,1,61,"1,f,e,d,61",1833
63191,63169,2,1,61,"1,f,e,c,61",2035
63191,63169,3,1,61,"1,2,a,b,61",2053
63191,63169,4,1,61,"1,f,e,f,e,d,61",2093
63181,63192,1,13,61,"13,1,f,e,d,61",2718
63181,63192,2,13,61,"13,1,f,e,c,61",2920
63181,63192,3,13,61,"13,1,2,a,b,61",2938
63181,63192,4,13,61,"13,1,f,e,f,e,d,61",2978
63172,63197,1,2,61,"2,a,b,61",1327
63172,63197,2,2,61,"2,f,e,d,61",1463
63172,63197,3,2,61,"2,a,d,61",1536
63172,63197,4,2,61,"2,f,e,c,61",1665
63199,63173,1,2,61,"2,a,b,61",1327
63199,63173,2,2,61,"2,f,e,d,61",1463
63199,63173,3,2,61,"2,a,d,61",1536
63199,63173,4,2,61,"2,f,e,c,61",1665
63232,63239,1,5,61,"5,b,61",987
63232,63239,2,5,61,"5,6,61",1014
63232,63239,3,5,61,"5,6,62,c,61",1569
63232,63239,4,5,61,"5,6,62,6,61",1704
63241,63222,1,2,61,"2,a,b,61",1327
63241,63222,2,2,61,"2,f,e,d,61",1463
63241,63222,3,2,61,"2,a,d,61",1536
63241,63222,4,2,61,"2,f,e,c,61",1665
63211,63242,1,1,61,"1,f,e,d,61",1833
63211,63242,2,1,61,"1,f,e,c,61",2035
63211,63242,3,1,61,"1,2,a,b,61",2053
63211,63242,4,1,61,"1,f,e,f,e,d,61",2093
63243,63223,1,2,61,"2,a,b,61",1327
63243,63223,2,2,61,"2,f,e,d,61",1463
63243,63223,3,2,61,"2,a,d,61",1536
63243,63223,4,2,61,"2,f,e,c,61",1665
63223,63244,1,2,61,"2,a,b,61",1327
63223,63244,2,2,61,"2,f,e,d,61",1463
63223,63244,3,2,61,"2,a,d,61",1536
63223,63244,4,2,61,"2,f,e,c,61",1665
63244,63233,1,5,61,"5,b,61",987
63244,63233,2,5,61,"5,6,61",1014
63244,63233,3,5,61,"5,6,62,c,61",1569
63244,63233,4,5,61,"5,6,62,6,61",1704
63234,63245,1,5,61,"5,b,61",987
63234,63245,2,5,61,"5,6,61",1014
63234,63245,3,5,61,"5,6,62,c,61",1569
63234,63245,4,5,61,"5,6,62,6,61",1704
63247,63262,1,61,62,"61,c,62",790
63247,63262,2,61,62,"61,6,62",925
63247,63262,3,61,62,"61,b,5,6,62",1766
63247,63262,4,61,62,"61,6,5,6,62",1793
63262,63248,1,61,62,"61,c,62",790
63262,63248,2,61,62,"61,6,62",925
63262,63248,3,61,62,"61,b,5,6,62",1766
63262,63248,4,61,62,"61,6,5,6,62",1793
63248,63263,1,61,62,"61,c,62",790
63248,63263,2,61,62,"61,6,62",925
63248,63263,3,61,62,"61,b,5,6,62",1766
63248,63263,4,61,62,"61,6,5,6,62",1793
63264,63212,1,1,62,"1,f,e,c,62",2425
63264,63212,2,1,62,"1,f,e,d,61,c,62",2623
63264,63212,3,1,62,"1,f,e,f,e,c,62",2685
63264,63212,4,1,62,"1,f,e,d,61,6,62",2758
63238,63249,1,13,61,"13,1,f,e,d,61",2718
63238,63249,2,13,61,"13,1,f,e,c,61",2920
63238,63249,3,13,61,"13,1,2,a,b,61",2938
63238,63249,4,13,61,"13,1,f,e,f,e,d,61",2978
63249,63224,1,2,61,"2,a,b,61",1327
63249,63224,2,2,61,"2,f,e,d,61",1463
63249,63224,3,2,61,"2,a,d,61",1536
63249,63224,4,2,61,"2,f,e,c,61",1665
63213,63250,1,1,61,"1,f,e,d,61",1833
63213,63250,2,1,61,"1,f,e,c,61",2035
63213,63250,3,1,61,"1,2,a,b,61",2053
63213,63250,4,1,61,"1,f,e,f,e,d,61",2093
63251,63214,1,1,61,"1,f,e,d,61",1833
63251,63214,2,1,61,"1,f,e,c,61",2035
63251,63214,3,1,61,"1,2,a,b,61",2053
63251,63214,4,1,61,"1,f,e,f,e,d,61",2093
63225,63252,1,2,61,"2,a,b,61",1327
63225,63252,2,2,61,"2,f,e,d,61",1463
63225,63252,3,2,61,"2,a,d,61",1536
63225,63252,4,2,61,"2,f,e,c,61",1665
63252,63235,1,5,61,"5,b,61",987
63252,63235,2,5,61,"5,6,61",1014
63252,63235,3,5,61,"5,6,62,c,61",1569
63252,63235,4,5,61,"5,6,62,6,61",1704
63253,63265,1,61,62,"61,c,62",790
63253,63265,2,61,62,"61,6,62",925
63253,63265,3,61,62,"61,b,5,6,62",1766
63253,63265,4,61,62,"61,6,5,6,62",1793
63265,63254,1,61,62,"61,c,62",790
63265,63254,2,61,62,"61,6,62",925
63265,63254,3,61,62,"61,b,5,6,62",1766
63265,63254,4,61,62,"61,6,5,6,62",1793
63257,63226,1,2,61,"2,a,b,61",1327
63257,63226,2,2,61,"2,f,e,d,61",1463
63257,63226,3,2,61,"2,a,d,61",1536
63257,63226,4,2,61,"2,f,e,c,61",1665
63215,63258,1,1,61,"1,f,e,d,61",1833
63215,63258,2,1,61,"1,f,e,c,61",2035
63215,63258,3,1,61,"1,2,a,b,61",2053
63215,63258,4,1,61,"1,f,e,f,e,d,61",2093
63217,63266,1,1,62,"1,f,e,c,62",2425
63217,63266,2,1,62,"1,f,e,d,61,c,62",2623
63217,63266,3,1,62,"1,f,e,f,e,c,62",2685
63217,63266,4,1,62,"1,f,e,d,61,6,62",2758
63266,63260,1,61,62,"61,c,62",790
63266,63260,2,61,62,"61,6,62",925
63266,63260,3,61,62,"61,b,5,6,62",1766
63266,63260,4,61,62,"61,6,5,6,62",1793
63260,63218,1,1,61,"1,f,e,d,61",1833
63260,63218,2,1,61,"1,f,e,c,61",2035
